Read_Length,QV,Read_Numbers
10400,73,113
10400,74,118
10400,75,114
10400,76,163
10400,77,139
10400,78,134
10400,79,148
10400,80,163
10400,81,152
10400,82,219
10400,83,228
10400,84,230
10400,85,271
10400,86,316
10400,87,337
10400,88,403
10400,89,519
10400,90,725
10400,91,1063
10400,92,2228
10400,93,1630
10500,41,5
10500,42,36
10500,43,48
10500,44,71
10500,45,75
10500,46,104
10500,47,100
10500,48,109
10500,49,119
10500,50,150
10500,51,151
10500,52,127
10500,53,134
10500,54,149
10500,55,129
10500,56,139
10500,57,150
10500,58,141
10500,59,121
10500,60,136
10500,61,117
10500,62,134
10500,63,130
10500,64,136
10500,65,137
10500,66,115
10500,67,109
10500,68,123
10500,69,128
10500,70,142
10500,71,143
10500,72,130
10500,73,146
10500,74,150
10500,75,164
10500,76,152
10500,77,173
10500,78,181
10500,79,207
10500,80,208
10500,81,220
10500,82,240
10500,83,244
10500,84,250
10500,85,290
10500,86,339
10500,87,415
10500,88,468
10500,89,578
10500,90,773
10500,91,1282
10500,92,2818
10500,93,1862
10600,40,1
10600,41,6
10600,42,26
10600,43,41
10600,44,73
10600,45,100
10600,46,125
10600,47,118
10600,48,128
10600,49,136
10600,50,163
10600,51,164
10600,52,159
10600,53,163
10600,54,171
10600,55,133
10600,56,157
10600,57,144
10600,58,167
10600,59,155
10600,60,162
10600,61,143
10600,62,143
10600,63,152
10600,64,161
10600,65,143
10600,66,144
10600,67,143
10600,68,171
10600,69,147
10600,70,174
10600,71,141
10600,72,143
10600,73,172
10600,74,166
10600,75,179
10600,76,207
10600,77,199
10600,78,200
10600,79,201
10600,80,257
10600,81,211
10600,82,265
10600,83,290
10600,84,312
10600,85,386
10600,86,412
10600,87,457
10600,88,609
10600,89,676
10600,90,942
10600,91,1529
10600,92,3345
10600,93,2040
10700,40,2
10700,41,15
10700,42,27
10700,43,58
10700,44,107
10700,45,119
10700,46,121
10700,47,122
10700,48,168
10700,49,153
10700,50,177
10700,51,171
10700,52,185
10700,53,188
10700,54,164
10700,55,202
10700,56,177
10700,57,158
10700,58,186
10700,59,169
10700,60,175
10700,61,177
10700,62,204
10700,63,187
10700,64,173
10700,65,193
10700,66,188
10700,67,185
10700,68,186
10700,69,196
10700,70,185
10700,71,192
10700,72,225
10700,73,190
10700,74,186
10700,75,210
10700,76,232
10700,77,235
10700,78,249
10700,79,260
10700,80,277
10700,81,315
10700,82,336
10700,83,331
10700,84,397
10700,85,421
10700,86,480
10700,87,544
10700,88,676
10700,89,802
10700,90,1090
10700,91,1793
10700,92,3823
10700,93,2426
10800,40,1
10800,41,15
10800,42,37
10800,43,69
10800,44,91
10800,45,100
10800,46,134
10800,47,173
10800,48,173
10800,49,188
10800,50,188
10800,51,181
10800,52,216
10800,53,221
10800,54,187
10800,55,220
10800,56,209
10800,57,180
10800,58,194
10800,59,210
10800,60,212
10800,61,192
10800,62,208
10800,63,205
10800,64,207
10800,65,233
10800,66,221
10800,67,213
10800,68,195
10800,69,213
10800,70,220
10800,71,209
10800,72,216
10800,73,249
10800,74,222
10800,75,231
10800,76,273
10800,77,278
10800,78,252
10800,79,331
10800,80,342
10800,81,352
10800,82,362
10800,83,402
10800,84,381
10800,85,483
10800,86,540
10800,87,667
10800,88,810
10800,89,1006
10800,90,1349
10800,91,2091
10800,92,4396
10800,93,2536
10900,40,2
10900,41,11
10900,42,40
10900,43,88
10900,44,129
10900,45,147
10900,46,169
10900,47,194
10900,48,188
10900,49,191
10900,50,227
10900,51,262
10900,52,227
10900,53,247
10900,54,234
10900,55,217
10900,56,235
10900,57,210
10900,58,229
10900,59,204
10900,60,236
10900,61,253
10900,62,232
10900,63,217
10900,64,257
10900,65,214
10900,66,230
10900,67,243
10900,68,273
10900,69,248
10900,70,269
10900,71,255
10900,72,261
10900,73,274
10900,74,262
10900,75,265
10900,76,320
10900,77,295
10900,78,305
10900,79,334
10900,80,362
10900,81,380
10900,82,461
10900,83,490
10900,84,489
10900,85,550
10900,86,688
10900,87,764
10900,88,921
10900,89,1121
10900,90,1544
10900,91,2458
10900,92,4871
10900,93,2943
11000,40,1
11000,41,15
11000,42,55
11000,43,102
11000,44,111
11000,45,154
11000,46,187
11000,47,198
11000,48,217
11000,49,246
11000,50,231
11000,51,255
11000,52,258
11000,53,256
11000,54,258
11000,55,278
11000,56,244
11000,57,274
11000,58,258
11000,59,243
11000,60,277
11000,61,278
11000,62,259
11000,63,270
11000,64,280
11000,65,273
11000,66,240
11000,67,262
11000,68,278
11000,69,293
11000,70,264
11000,71,291
11000,72,277
11000,73,289
11000,74,307
11000,75,309
11000,76,353
11000,77,371
11000,78,396
11000,79,433
11000,80,454
11000,81,480
11000,82,494
11000,83,536
11000,84,556
11000,85,645
11000,86,757
11000,87,922
11000,88,1042
11000,89,1328
11000,90,1764
11000,91,2842
11000,92,5583
11000,93,2934
11100,41,20
11100,42,54
11100,43,87
11100,44,160
11100,45,185
11100,46,197
11100,47,243
11100,48,249
11100,49,234
11100,50,245
11100,51,296
11100,52,293
11100,53,289
11100,54,303
11100,55,251
11100,56,309
11100,57,286
11100,58,298
11100,59,278
11100,60,304
11100,61,276
11100,62,274
11100,63,327
11100,64,317
11100,65,320
11100,66,306
11100,67,307
11100,68,314
11100,69,306
11100,70,333
11100,71,329
11100,72,350
11100,73,314
11100,74,363
11100,75,339
11100,76,400
11100,77,430
11100,78,443
11100,79,464
11100,80,463
11100,81,547
11100,82,544
11100,83,601
11100,84,589
11100,85,759
11100,86,908
11100,87,1064
11100,88,1212
11100,89,1424
11100,90,2043
11100,91,3169
11100,92,6255
11100,93,3240
11200,41,13
11200,42,65
11200,43,122
11200,44,180
11200,45,182
11200,46,210
11200,47,252
11200,48,277
11200,49,264
11200,50,298
11200,51,329
11200,52,302
11200,53,327
11200,54,315
11200,55,306
11200,56,359
11200,57,334
11200,58,310
11200,59,329
11200,60,330
11200,61,331
11200,62,347
11200,63,320
11200,64,376
11200,65,338
11200,66,338
11200,67,336
11200,68,348
11200,69,374
11200,70,348
11200,71,309
11200,72,322
11200,73,393
11200,74,400
11200,75,439
11200,76,398
11200,77,468
11200,78,465
11200,79,516
11200,80,489
11200,81,615
11200,82,644
11200,83,690
11200,84,720
11200,85,847
11200,86,918
11200,87,1113
11200,88,1345
11200,89,1641
11200,90,2258
11200,91,3514
11200,92,6794
11200,93,3545
11300,40,1
11300,41,20
11300,42,60
11300,43,114
11300,44,221
11300,45,237
11300,46,247
11300,47,260
11300,48,274
11300,49,327
11300,50,299
11300,51,345
11300,52,375
11300,53,349
11300,54,360
11300,55,329
11300,56,371
11300,57,331
11300,58,326
11300,59,347
11300,60,389
11300,61,361
11300,62,365
11300,63,384
11300,64,370
11300,65,387
11300,66,396
11300,67,395
11300,68,417
11300,69,397
11300,70,435
11300,71,415
11300,72,402
11300,73,410
11300,74,393
11300,75,452
11300,76,483
11300,77,475
11300,78,535
11300,79,575
11300,80,582
11300,81,669
11300,82,702
11300,83,707
11300,84,808
11300,85,932
11300,86,1056
11300,87,1195
11300,88,1449
11300,89,1734
11300,90,2626
11300,91,3932
11300,92,7485
11300,93,3740
11400,41,21
11400,42,76
11400,43,140
11400,44,183
11400,45,229
11400,46,303
11400,47,334
11400,48,334
11400,49,343
11400,50,348
11400,51,372
11400,52,341
11400,53,355
11400,54,384
11400,55,404
11400,56,403
11400,57,403
11400,58,377
11400,59,429
11400,60,397
11400,61,453
11400,62,417
11400,63,407
11400,64,410
11400,65,412
11400,66,423
11400,67,446
11400,68,388
11400,69,447
11400,70,428
11400,71,464
11400,72,422
11400,73,498
11400,74,466
11400,75,482
11400,76,509
11400,77,560
11400,78,563
11400,79,598
11400,80,645
11400,81,661
11400,82,724
11400,83,809
11400,84,873
11400,85,955
11400,86,1156
11400,87,1313
11400,88,1592
11400,89,1964
11400,90,2666
11400,91,4296
11400,92,7947
11400,93,3708
11500,41,25
11500,42,70
11500,43,152
11500,44,192
11500,45,276
11500,46,312
11500,47,333
11500,48,352
11500,49,377
11500,50,363
11500,51,395
11500,52,399
11500,53,394
11500,54,417
11500,55,411
11500,56,385
11500,57,386
11500,58,418
11500,59,444
11500,60,431
11500,61,429
11500,62,434
11500,63,453
11500,64,427
11500,65,447
11500,66,414
11500,67,439
11500,68,493
11500,69,476
11500,70,460
11500,71,467
11500,72,516
11500,73,465
11500,74,547
11500,75,521
11500,76,578
11500,77,578
11500,78,664
11500,79,641
11500,80,698
11500,81,784
11500,82,827
11500,83,807
11500,84,962
11500,85,1091
11500,86,1258
11500,87,1471
11500,88,1715
11500,89,2161
11500,90,2970
11500,91,4693
11500,92,8661
11500,93,3977
11600,41,16
11600,42,79
11600,43,173
11600,44,216
11600,45,271
11600,46,322
11600,47,336
11600,48,367
11600,49,405
11600,50,404
11600,51,444
11600,52,449
11600,53,462
11600,54,448
11600,55,460
11600,56,462
11600,57,437
11600,58,425
11600,59,412
11600,60,438
11600,61,461
11600,62,450
11600,63,495
11600,64,477
11600,65,482
11600,66,459
11600,67,481
11600,68,458
11600,69,468
11600,70,541
11600,71,534
11600,72,497
11600,73,541
11600,74,540
11600,75,546
11600,76,610
11600,77,644
11600,78,696
11600,79,702
11600,80,706
11600,81,829
11600,82,823
11600,83,890
11600,84,1005
11600,85,1147
11600,86,1297
11600,87,1488
11600,88,1777
11600,89,2391
11600,90,3195
11600,91,4958
11600,92,8974
11600,93,3880
11700,40,3
11700,41,30
11700,42,85
11700,43,166
11700,44,227
11700,45,308
11700,46,316
11700,47,373
11700,48,409
11700,49,394
11700,50,462
11700,51,435
11700,52,432
11700,53,443
11700,54,483
11700,55,524
11700,56,444
11700,57,423
11700,58,496
11700,59,498
11700,60,491
11700,61,494
11700,62,486
11700,63,494
11700,64,495
11700,65,539
11700,66,536
11700,67,523
11700,68,486
11700,69,536
11700,70,514
11700,71,502
11700,72,543
11700,73,535
11700,74,615
11700,75,614
11700,76,667
11700,77,636
11700,78,696
11700,79,723
11700,80,795
11700,81,830
11700,82,881
11700,83,1000
11700,84,1008
11700,85,1148
11700,86,1408
11700,87,1585
11700,88,1956
11700,89,2411
11700,90,3314
11700,91,5287
11700,92,9103
11700,93,3882
11800,41,28
11800,42,97
11800,43,181
11800,44,249
11800,45,322
11800,46,349
11800,47,377
11800,48,436
11800,49,403
11800,50,462
11800,51,432
11800,52,512
11800,53,491
11800,54,526
11800,55,479
11800,56,525
11800,57,504
11800,58,494
11800,59,463
11800,60,511
11800,61,470
11800,62,500
11800,63,480
11800,64,523
11800,65,516
11800,66,533
11800,67,543
11800,68,560
11800,69,565
11800,70,562
11800,71,558
11800,72,555
11800,73,578
11800,74,624
11800,75,611
11800,76,690
11800,77,654
11800,78,741
11800,79,799
11800,80,830
11800,81,847
11800,82,983
11800,83,987
11800,84,1131
11800,85,1290
11800,86,1513
11800,87,1659
11800,88,1955
11800,89,2526
11800,90,3612
11800,91,5697
11800,92,9540
11800,93,3821
11900,40,2
11900,41,27
11900,42,111
11900,43,162
11900,44,264
11900,45,327
11900,46,372
11900,47,410
11900,48,411
11900,49,475
11900,50,473
11900,51,497
11900,52,495
11900,53,518
11900,54,487
11900,55,561
11900,56,455
11900,57,516
11900,58,524
11900,59,512
11900,60,541
11900,61,505
11900,62,530
11900,63,556
11900,64,550
11900,65,545
11900,66,536
11900,67,575
11900,68,581
11900,69,576
11900,70,566
11900,71,572
11900,72,579
11900,73,640
11900,74,665
11900,75,692
11900,76,715
11900,77,744
11900,78,753
11900,79,814
11900,80,904
11900,81,940
11900,82,1022
11900,83,1000
11900,84,1129
11900,85,1343
11900,86,1487
11900,87,1791
11900,88,2142
11900,89,2786
11900,90,3690
11900,91,5915
11900,92,9754
11900,93,3763
12000,40,1
12000,41,19
12000,42,88
12000,43,181
12000,44,289
12000,45,307
12000,46,395
12000,47,406
12000,48,422
12000,49,485
12000,50,489
12000,51,482
12000,52,488
12000,53,526
12000,54,538
12000,55,518
12000,56,514
12000,57,538
12000,58,546
12000,59,531
12000,60,557
12000,61,547
12000,62,533
12000,63,513
12000,64,557
12000,65,578
12000,66,612
12000,67,593
12000,68,580
12000,69,542
12000,70,585
12000,71,565
12000,72,623
12000,73,638
12000,74,681
12000,75,706
12000,76,700
12000,77,764
12000,78,791
12000,79,896
12000,80,893
12000,81,948
12000,82,1001
12000,83,1080
12000,84,1212
12000,85,1369
12000,86,1615
12000,87,1901
12000,88,2206
12000,89,2650
12000,90,3997
12000,91,6137
12000,92,9844
12000,93,3691
12100,40,1
12100,41,32
12100,42,74
12100,43,179
12100,44,288
12100,45,360
12100,46,369
12100,47,428
12100,48,466
12100,49,501
12100,50,531
12100,51,522
12100,52,515
12100,53,498
12100,54,531
12100,55,520
12100,56,560
12100,57,564
12100,58,489
12100,59,515
12100,60,576
12100,61,565
12100,62,528
12100,63,547
12100,64,649
12100,65,589
12100,66,574
12100,67,547
12100,68,562
12100,69,624
12100,70,611
12100,71,663
12100,72,598
12100,73,643
12100,74,703
12100,75,697
12100,76,712
12100,77,782
12100,78,784
12100,79,859
12100,80,899
12100,81,1008
12100,82,1111
12100,83,1146
12100,84,1271
12100,85,1335
12100,86,1594
12100,87,1896
12100,88,2319
12100,89,2749
12100,90,3906
12100,91,6252
12100,92,9736
12100,93,3540
12200,40,4
12200,41,27
12200,42,119
12200,43,215
12200,44,287
12200,45,331
12200,46,444
12200,47,422
12200,48,462
12200,49,496
12200,50,544
12200,51,500
12200,52,556
12200,53,581
12200,54,532
12200,55,551
12200,56,588
12200,57,606
12200,58,559
12200,59,550
12200,60,561
12200,61,578
12200,62,575
12200,63,580
12200,64,597
12200,65,577
12200,66,608
12200,67,581
12200,68,644
12200,69,621
12200,70,626
12200,71,630
12200,72,623
12200,73,675
12200,74,682
12200,75,755
12200,76,766
12200,77,754
12200,78,822
12200,79,867
12200,80,931
12200,81,1003
12200,82,1081
12200,83,1121
12200,84,1230
12200,85,1404
12200,86,1614
12200,87,1994
12200,88,2316
12200,89,2818
12200,90,4063
12200,91,6375
12200,92,9759
12200,93,3464
12300,40,1
12300,41,21
12300,42,108
12300,43,190
12300,44,287
12300,45,334
12300,46,438
12300,47,451
12300,48,466
12300,49,497
12300,50,563
12300,51,557
12300,52,550
12300,53,562
12300,54,616
12300,55,554
12300,56,583
12300,57,577
12300,58,554
12300,59,586
12300,60,563
12300,61,601
12300,62,566
12300,63,652
12300,64,588
12300,65,601
12300,66,592
12300,67,604
12300,68,626
12300,69,654
12300,70,626
12300,71,663
12300,72,653
12300,73,672
12300,74,704
12300,75,708
12300,76,780
12300,77,840
12300,78,918
12300,79,933
12300,80,977
12300,81,1059
12300,82,1104
12300,83,1173
12300,84,1226
12300,85,1490
12300,86,1610
12300,87,2046
12300,88,2439
12300,89,3005
12300,90,4276
12300,91,6653
12300,92,9684
12300,93,3290
12400,40,1
12400,41,28
12400,42,121
12400,43,204
12400,44,233
12400,45,358
12400,46,416
12400,47,486
12400,48,538
12400,49,512
12400,50,519
12400,51,517
12400,52,599
12400,53,567
12400,54,568
12400,55,594
12400,56,631
12400,57,545
12400,58,579
12400,59,578
12400,60,627
12400,61,614
12400,62,605
12400,63,609
12400,64,642
12400,65,637
12400,66,609
12400,67,672
12400,68,671
12400,69,647
12400,70,669
12400,71,701
12400,72,685
12400,73,730
12400,74,773
12400,75,749
12400,76,779
12400,77,839
12400,78,914
12400,79,888
12400,80,986
12400,81,1050
12400,82,1091
12400,83,1219
12400,84,1356
12400,85,1441
12400,86,1726
12400,87,2025
12400,88,2449
12400,89,3088
12400,90,4310
12400,91,6860
12400,92,9618
12400,93,3145
12500,40,1
12500,41,28
12500,42,115
12500,43,206
12500,44,268
12500,45,369
12500,46,440
12500,47,508
12500,48,501
12500,49,536
12500,50,591
12500,51,628
12500,52,581
12500,53,571
12500,54,570
12500,55,586
12500,56,573
12500,57,623
12500,58,588
12500,59,577
12500,60,559
12500,61,645
12500,62,560
12500,63,614
12500,64,637
12500,65,671
12500,66,641
12500,67,642
12500,68,647
12500,69,664
12500,70,711
12500,71,705
12500,72,694
12500,73,691
12500,74,768
12500,75,745
12500,76,825
12500,77,843
12500,78,904
12500,79,917
12500,80,1030
12500,81,1063
12500,82,1188
12500,83,1205
12500,84,1385
12500,85,1524
12500,86,1796
12500,87,2127
12500,88,2488
12500,89,3103
12500,90,4452
12500,91,6746
12500,92,9609
12500,93,2965
12600,40,1
12600,41,31
12600,42,105
12600,43,193
12600,44,279
12600,45,344
12600,46,427
12600,47,476
12600,48,508
12600,49,527
12600,50,545
12600,51,603
12600,52,605
12600,53,564
12600,54,592
12600,55,579
12600,56,573
12600,57,611
12600,58,638
12600,59,649
12600,60,616
12600,61,581
12600,62,573
12600,63,620
12600,64,631
12600,65,642
12600,66,647
12600,67,656
12600,68,691
12600,69,653
12600,70,697
12600,71,712
12600,72,685
12600,73,723
12600,74,767
12600,75,794
12600,76,828
12600,77,863
12600,78,890
12600,79,978
12600,80,962
12600,81,1105
12600,82,1176
12600,83,1254
12600,84,1352
12600,85,1518
12600,86,1789
12600,87,2159
12600,88,2511
12600,89,3102
12600,90,4457
12600,91,6834
12600,92,9397
12600,93,2776
12700,40,1
12700,41,22
12700,42,101
12700,43,196
12700,44,266
12700,45,376
12700,46,440
12700,47,478
12700,48,512
12700,49,522
12700,50,544
12700,51,572
12700,52,579
12700,53,546
12700,54,613
12700,55,619
12700,56,611
12700,57,612
12700,58,625
12700,59,606
12700,60,666
12700,61,649
12700,62,649
12700,63,598
12700,64,612
12700,65,599
12700,66,594
12700,67,658
12700,68,696
12700,69,666
12700,70,743
12700,71,723
12700,72,735
12700,73,721
12700,74,706
12700,75,795
12700,76,831
12700,77,841
12700,78,841
12700,79,933
12700,80,1011
12700,81,1050
12700,82,1188
12700,83,1265
12700,84,1360
12700,85,1541
12700,86,1862
12700,87,2139
12700,88,2660
12700,89,3232
12700,90,4443
12700,91,6958
12700,92,9410
12700,93,2689
12800,40,2
12800,41,29
12800,42,109
12800,43,179
12800,44,284
12800,45,366
12800,46,422
12800,47,471
12800,48,535
12800,49,547
12800,50,572
12800,51,582
12800,52,606
12800,53,621
12800,54,638
12800,55,644
12800,56,601
12800,57,627
12800,58,626
12800,59,614
12800,60,596
12800,61,651
12800,62,642
12800,63,694
12800,64,643
12800,65,658
12800,66,675
12800,67,703
12800,68,663
12800,69,653
12800,70,714
12800,71,677
12800,72,761
12800,73,759
12800,74,792
12800,75,760
12800,76,860
12800,77,914
12800,78,976
12800,79,1013
12800,80,1049
12800,81,1130
12800,82,1217
12800,83,1263
12800,84,1364
12800,85,1573
12800,86,1772
12800,87,2205
12800,88,2566
12800,89,3183
12800,90,4617
12800,91,7003
12800,92,9149
12800,93,2587
12900,40,1
12900,41,33
12900,42,104
12900,43,211
12900,44,316
12900,45,396
12900,46,436
12900,47,470
12900,48,498
12900,49,545
12900,50,595
12900,51,606
12900,52,606
12900,53,631
12900,54,629
12900,55,569
12900,56,613
12900,57,566
12900,58,610
12900,59,610
12900,60,579
12900,61,620
12900,62,646
12900,63,638
12900,64,663
12900,65,685
12900,66,669
12900,67,693
12900,68,701
12900,69,718
12900,70,674
12900,71,706
12900,72,746
12900,73,744
12900,74,773
12900,75,705
12900,76,839
12900,77,860
12900,78,931
12900,79,979
12900,80,1054
12900,81,1112
12900,82,1195
12900,83,1271
12900,84,1413
12900,85,1531
12900,86,1771
12900,87,2131
12900,88,2648
12900,89,3295
12900,90,4829
12900,91,6903
12900,92,8937
12900,93,2375
13000,41,33
13000,42,102
13000,43,213
13000,44,305
13000,45,372
13000,46,431
13000,47,497
13000,48,504
13000,49,547
13000,50,585
13000,51,566
13000,52,568
13000,53,597
13000,54,623
13000,55,606
13000,56,597
13000,57,609
13000,58,602
13000,59,616
13000,60,592
13000,61,581
13000,62,609
13000,63,614
13000,64,658
13000,65,695
13000,66,660
13000,67,708
13000,68,693
13000,69,704
13000,70,737
13000,71,727
13000,72,787
13000,73,717
13000,74,751
13000,75,791
13000,76,855
13000,77,888
13000,78,902
13000,79,1021
13000,80,992
13000,81,1127
13000,82,1162
13000,83,1320
13000,84,1420
13000,85,1529
13000,86,1846
13000,87,2187
13000,88,2556
13000,89,3341
13000,90,4690
13000,91,6978
13000,92,8675
13000,93,2127
13100,40,1
13100,41,30
13100,42,111
13100,43,202
13100,44,290
13100,45,378
13100,46,470
13100,47,472
13100,48,542
13100,49,528
13100,50,564
13100,51,580
13100,52,621
13100,53,582
13100,54,594
13100,55,615
13100,56,614
13100,57,639
13100,58,623
13100,59,609
13100,60,600
13100,61,665
13100,62,685
13100,63,614
13100,64,684
13100,65,618
13100,66,678
13100,67,679
13100,68,710
13100,69,708
13100,70,714
13100,71,728
13100,72,771
13100,73,724
13100,74,768
13100,75,780
13100,76,802
13100,77,891
13100,78,887
13100,79,1002
13100,80,1069
13100,81,1109
13100,82,1126
13100,83,1370
13100,84,1489
13100,85,1629
13100,86,1910
13100,87,2190
13100,88,2744
13100,89,3315
13100,90,4680
13100,91,6894
13100,92,8316
13100,93,1961
13200,40,1
13200,41,25
13200,42,99
13200,43,193
13200,44,320
13200,45,396
13200,46,423
13200,47,488
13200,48,526
13200,49,566
13200,50,574
13200,51,569
13200,52,603
13200,53,591
13200,54,612
13200,55,642
13200,56,668
13200,57,572
13200,58,612
13200,59,654
13200,60,606
13200,61,618
13200,62,627
13200,63,633
13200,64,681
13200,65,667
13200,66,698
13200,67,721
13200,68,733
13200,69,692
13200,70,715
13200,71,702
13200,72,800
13200,73,744
13200,74,775
13200,75,776
13200,76,784
13200,77,879
13200,78,997
13200,79,1026
13200,80,1088
13200,81,1142
13200,82,1166
13200,83,1311
13200,84,1368
13200,85,1622
13200,86,1889
13200,87,2198
13200,88,2618
13200,89,3369
13200,90,4760
13200,91,6690
13200,92,8361
13200,93,1832
13300,40,1
13300,41,33
13300,42,106
13300,43,191
13300,44,302
13300,45,397
13300,46,469
13300,47,479
13300,48,522
13300,49,560
13300,50,593
13300,51,609
13300,52,561
13300,53,583
13300,54,615
13300,55,611
13300,56,620
13300,57,644
13300,58,665
13300,59,606
13300,60,576
13300,61,684
13300,62,642
13300,63,638
13300,64,650
13300,65,700
13300,66,670
13300,67,671
13300,68,685
13300,69,687
13300,70,707
13300,71,671
13300,72,730
13300,73,762
13300,74,821
13300,75,766
13300,76,848
13300,77,827
13300,78,911
13300,79,941
13300,80,1034
13300,81,1132
13300,82,1200
13300,83,1291
13300,84,1501
13300,85,1618
13300,86,1933
13300,87,2239
13300,88,2615
13300,89,3409
13300,90,4876
13300,91,6634
13300,92,7988
13300,93,1641
13400,40,4
13400,41,23
13400,42,126
13400,43,234
13400,44,322
13400,45,362
13400,46,447
13400,47,482
13400,48,526
13400,49,568
13400,50,551
13400,51,588
13400,52,629
13400,53,574
13400,54,574
13400,55,580
13400,56,594
13400,57,606
13400,58,606
13400,59,627
13400,60,633
13400,61,648
13400,62,671
13400,63,663
13400,64,675
13400,65,688
13400,66,664
13400,67,706
13400,68,673
13400,69,682
13400,70,700
13400,71,712
13400,72,677
13400,73,807
13400,74,817
13400,75,869
13400,76,802
13400,77,916
13400,78,863
13400,79,1021
13400,80,1066
13400,81,1170
13400,82,1168
13400,83,1369
13400,84,1435
13400,85,1640
13400,86,1887
13400,87,2227
13400,88,2644
13400,89,3365
13400,90,4860
13400,91,6758
13400,92,7801
13400,93,1536
13500,39,1
13500,40,2
13500,41,39
13500,42,106
13500,43,224
13500,44,278
13500,45,398
13500,46,437
13500,47,448
13500,48,522
13500,49,549
13500,50,551
13500,51,584
13500,52,623
13500,53,625
13500,54,602
13500,55,590
13500,56,611
13500,57,610
13500,58,570
13500,59,560
13500,60,703
13500,61,619
13500,62,611
13500,63,622
13500,64,618
13500,65,681
13500,66,638
13500,67,705
13500,68,670
13500,69,712
13500,70,665
13500,71,740
13500,72,722
13500,73,740
13500,74,741
13500,75,821
13500,76,833
13500,77,877
13500,78,931
13500,79,932
13500,80,1155
13500,81,1127
13500,82,1232
13500,83,1376
13500,84,1350
13500,85,1562
13500,86,1857
13500,87,2244
13500,88,2673
13500,89,3351
13500,90,4779
13500,91,6674
13500,92,7454
13500,93,1395
13600,40,2
13600,41,27
13600,42,116
13600,43,224
13600,44,286
13600,45,364
13600,46,441
13600,47,508
13600,48,480
13600,49,514
13600,50,547
13600,51,602
13600,52,585
13600,53,599
13600,54,567
13600,55,616
13600,56,581
13600,57,605
13600,58,626
13600,59,614
13600,60,574
13600,61,583
13600,62,598
13600,63,614
13600,64,638
13600,65,675
13600,66,661
13600,67,657
13600,68,716
13600,69,675
13600,70,685
13600,71,717
13600,72,753
13600,73,726
13600,74,773
13600,75,759
13600,76,866
13600,77,848
13600,78,932
13600,79,968
13600,80,1057
13600,81,1072
13600,82,1243
13600,83,1325
13600,84,1462
13600,85,1595
13600,86,1930
13600,87,2299
13600,88,2666
13600,89,3378
13600,90,4752
13600,91,6363
13600,92,7365
13600,93,1222
13700,39,1
13700,40,4
13700,41,36
13700,42,118
13700,43,199
13700,44,289
13700,45,408
13700,46,459
13700,47,455
13700,48,508
13700,49,522
13700,50,548
13700,51,566
13700,52,553
13700,53,622
13700,54,587
13700,55,595
13700,56,573
13700,57,585
13700,58,621
13700,59,648
13700,60,607
13700,61,612
13700,62,652
13700,63,643
13700,64,659
13700,65,703
13700,66,632
13700,67,657
13700,68,675
13700,69,731
13700,70,750
13700,71,711
13700,72,703
13700,73,779
13700,74,748
13700,75,788
13700,76,881
13700,77,865
13700,78,903
13700,79,951
13700,80,1039
13700,81,1106
13700,82,1203
13700,83,1304
13700,84,1436
13700,85,1487
13700,86,1939
13700,87,2267
13700,88,2714
13700,89,3356
13700,90,4892
13700,91,6419
13700,92,7053
13700,93,1141
13800,40,3
13800,41,36
13800,42,118
13800,43,213
13800,44,311
13800,45,370
13800,46,452
13800,47,482
13800,48,489
13800,49,531
13800,50,568
13800,51,581
13800,52,574
13800,53,582
13800,54,627
13800,55,593
13800,56,621
13800,57,576
13800,58,586
13800,59,656
13800,60,621
13800,61,624
13800,62,622
13800,63,628
13800,64,661
13800,65,619
13800,66,675
13800,67,653
13800,68,673
13800,69,717
13800,70,740
13800,71,722
13800,72,710
13800,73,749
13800,74,824
13800,75,788
13800,76,817
13800,77,924
13800,78,917
13800,79,950
13800,80,987
13800,81,1125
13800,82,1146
13800,83,1266
13800,84,1375
13800,85,1619
13800,86,1872
13800,87,2218
13800,88,2701
13800,89,3417
13800,90,4721
13800,91,6032
13800,92,6689
13800,93,970
13900,40,1
13900,41,27
13900,42,120
13900,43,206
13900,44,332
13900,45,375
13900,46,425
13900,47,470
13900,48,518
13900,49,529
13900,50,592
13900,51,554
13900,52,562
13900,53,574
13900,54,581
13900,55,558
13900,56,566
13900,57,594
13900,58,559
13900,59,641
13900,60,598
13900,61,645
13900,62,635
13900,63,603
13900,64,653
13900,65,637
13900,66,625
13900,67,670
13900,68,681
13900,69,691
13900,70,738
13900,71,764
13900,72,782
13900,73,714
13900,74,781
13900,75,799
13900,76,821
13900,77,858
13900,78,890
13900,79,992
13900,80,1003
13900,81,1085
13900,82,1202
13900,83,1317
13900,84,1445
13900,85,1629
13900,86,1888
13900,87,2197
13900,88,2718
13900,89,3416
13900,90,4735
13900,91,5997
13900,92,6521
13900,93,897
14000,41,32
14000,42,123
14000,43,211
14000,44,273
14000,45,365
14000,46,417
14000,47,468
14000,48,525
14000,49,550
14000,50,541
14000,51,557
14000,52,614
14000,53,590
14000,54,623
14000,55,578
14000,56,611
14000,57,570
14000,58,609
14000,59,554
14000,60,562
14000,61,607
14000,62,570
14000,63,664
14000,64,634
14000,65,611
14000,66,662
14000,67,668
14000,68,658
14000,69,729
14000,70,678
14000,71,741
14000,72,693
14000,73,734
14000,74,765
14000,75,793
14000,76,819
14000,77,860
